Usera,Chamberí,San Blas-Canillejas,Moncloa-Aravaca,Barajas,Salamanca,Tetuán,Chamartín,Carabanchel,Villaverde,Latina,Hortaleza,Centro,Ciudad Lineal,Vicálvaro,Villa de Vallecas,Retiro,Fuencarral-El Pardo,Moratalaz,Puente de Vallecas,price,baths,rooms,sqft,Independientes
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,900000,2,3,150,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1590000,4,4,307,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1490000,3,4,216,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2150000,5,5,407,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1690000,6,6,530,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2060000,5,5,334,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,719000,2,3,120,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,470000,2,3,121,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1850000,5,7,302,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1300000,5,6,230,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2800000,6,5,452,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,980000,2,4,130,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1725000,5,4,540,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3500000,6,6,489,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,399000,1,1,70,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,825000,3,2,144,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000000,5,6,305,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1100000,4,4,263,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4000000,6,6,969,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1690000,6,6,533,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,358000,2,3,100,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,595000,2,4,140,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,475000,2,4,98,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1050000,4,5,337,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2060000,5,5,334,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1050000,6,6,420,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1495000,6,6,482,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,870000,3,3,314,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1175000,3,3,178,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1800000,4,3,214,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,839000,2,2,106,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1660000,3,3,228,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1715000,2,4,130,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,650000,2,2,68,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,790000,2,6,167,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,425000,1,2,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,530000,1,2,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1050000,2,3,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1125000,3,4,173,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,760000,2,2,101,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1140000,2,3,126,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1100000,4,5,224,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1150000,3,4,174,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,699000,2,4,126,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,625000,2,5,117,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,3,3,151,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385000,1,3,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498000,2,5,139,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,1,1,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520000,2,3,102,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1129000,3,2,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,550000,1,2,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2700000,3,3,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1200000,2,2,124,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,517000,2,3,109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,549000,2,3,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,439000,2,2,103,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,270000,1,2,53,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,238000,1,2,51,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,859000,3,3,133,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,695000,2,2,262,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,960000,2,6,204,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,525000,1,4,131,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,317000,1,2,60,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,385000,1,1,56,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,779000,3,3,176,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,654000,2,2,159,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,288000,1,1,52,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150000,1,1,24,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,425000,1,3,80,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,435000,2,2,102,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,695000,2,2,262,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,314000,1,3,76,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160000,1,1,25,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,235000,1,2,64,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,290000,2,2,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,4,5,302,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780000,1,2,102,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550000,3,3,156,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995000,2,2,106,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849000,2,2,83,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049000,3,2,115,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675000,1,2,139,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569000,1,1,46,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375000,3,5,197,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,2,2,69,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495000,3,4,224,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698000,2,2,108,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,2,3,124,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625000,4,3,192,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495000,3,4,224,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,2,2,100,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,5,186,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679000,3,2,75,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,5,186,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,2,2,69,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055000,3,2,245,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074000,2,5,179,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950000,3,4,175,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,145000,1,3,54,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,299000,2,3,154,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,710000,2,3,127,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1420000,2,2,107,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,330000,2,2,80,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,719000,3,3,87,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,950000,3,3,119,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1099000,4,4,166,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,499000,1,3,88,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,710000,2,3,127,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,995000,2,2,125,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,795000,2,4,200,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,660000,1,2,107,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,770000,2,4,123,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,548000,1,2,75,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,464000,2,3,53,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,299000,1,2,61,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,570000,2,4,160,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,660000,2,1,120,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,825000,4,4,164,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,575500,1,2,70,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2600000,6,4,500,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240000,1,1,38,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,899000,3,3,107,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,590000,2,2,93,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,660000,2,2,121,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1150000,3,3,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1625000,5,6,450,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1625000,5,6,443,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2395000,5,5,781,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2395000,4,4,700,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,4,4,300,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,4,5,240,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930000,4,5,265,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370000,5,4,248,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950000,6,6,488,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875000,5,7,348,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,6,5,1525,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950000,8,7,580,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,5,5,780,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,4,5,258,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290000,4,4,234,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,4,5,231,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840000,3,4,254,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390000,6,6,400,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097000,3,3,150,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,5,6,430,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,4,5,340,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999000,5,5,308,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,7,6,510,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,3,4,218,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,11,11,500,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950000,5,6,700,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949000,2,3,240,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900000,8,5,730,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640000,2,3,115,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720000,2,2,125,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895000,4,6,272,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,6,5,510,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280000,3,4,268,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,2,2,149,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890000,3,4,316,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150000,3,3,143,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,4,5,292,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950000,6,6,555,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,6,5,400,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,8,7,780,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,9,7,1200,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,10,7,749,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595000,2,4,140,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349000,1,1,51,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835000,5,4,302,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900000,12,7,1768,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,5,5,340,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,3,3,205,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795000,3,2,201,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540000,3,4,345,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000,2,4,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,550000,1,2,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2450000,4,6,430,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4950000,7,6,886,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,730000,2,2,125,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2770000,5,4,370,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2225000,6,5,268,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3700000,6,6,430,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,670000,2,4,126,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2300000,5,4,310,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1395000,2,3,177,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255000,3,3,153,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560000,2,3,74,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395000,5,4,264,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697000,1,2,122,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595000,1,3,89,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395000,5,4,264,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697000,1,2,122,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312500,3,4,215,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075000,2,3,169,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,2,4,157,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260000,1,0,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,450000,2,3,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,375000,1,3,92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,579000,2,3,145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,370000,1,4,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,579000,2,3,118,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320000,1,2,52,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,550000,2,3,112,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1080000,2,2,101,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,267000,1,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3600000,3,5,358,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,777000,1,2,111,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,777000,1,2,111,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,777000,1,2,111,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2575000,4,4,215,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1356000,2,2,122,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,375000,1,1,66,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1175000,3,4,173,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,860000,2,2,195,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,470000,1,2,91,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2060000,5,5,334,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,795000,2,3,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,1,3,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530000,2,3,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,2,3,104,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,378000,2,3,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1237000,7,8,485,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1790000,4,5,414,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,480000,2,3,100,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,345000,2,3,98,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1400000,2,4,236,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,430000,2,2,76,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1329000,5,5,442,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699000,3,5,160,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,290000,1,2,42,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,399000,1,2,81,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1200000,3,3,236,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,214900,1,2,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,334740,2,2,102,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,229900,1,2,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240000,1,2,100,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210000,3,3,153,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,880000,2,5,164,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,660000,3,5,202,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,625000,2,3,125,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199000,1,2,66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,249900,1,2,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,259000,1,2,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,449900,2,3,105,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920000,3,3,183,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590750,3,3,116,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700000,5,4,305,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950000,5,4,291,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,4,3,133,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000,3,4,247,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,4,3,121,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000,3,2,150,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,4,4,299,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920000,3,3,211,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650000,2,2,137,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,4,3,447,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390000,4,4,200,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598000,3,3,116,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,2,2,114,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000,3,2,143,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8900000,6,5,713,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,2,3,102,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490000,2,3,120,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730000,1,1,81,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359000,1,1,86,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262500,1,1,63,0
