Usera,Chamberí,San Blas-Canillejas,Moncloa-Aravaca,Barajas,Salamanca,Tetuán,Chamartín,Carabanchel,Villaverde,Latina,Hortaleza,Centro,Ciudad Lineal,Vicálvaro,Villa de Vallecas,Retiro,Fuencarral-El Pardo,Moratalaz,Puente de Vallecas,price,baths,rooms,sqft,size_range,Independientes
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000,1,2,75,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610000,2,2,113,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515000,2,3,79,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795000,2,3,128,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,875000,4,3,215,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1300000,3,5,305,Q4 - Very Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425000,1,2,69,Q1 - Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,3,4,235,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940500,2,3,168,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,2,2,112,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025000,3,4,224,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690000,2,3,138,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445000,3,3,111,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,2,3,178,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060000,4,5,276,Q4 - Very Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,2,4,236,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190000,4,4,183,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,2,2,112,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490000,3,2,133,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649000,2,2,73,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315000,1,1,65,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000,5,5,379,Q4 - Very Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,3,2,110,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685000,3,2,166,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949000,2,2,111,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410000,2,3,118,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,2,3,150,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685000,4,4,222,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,3,2,86,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299000,2,5,210,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195000,4,6,460,Q4 - Very Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895000,2,2,102,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339000,4,3,158,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719000,2,2,71,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,2,2,101,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195000,2,2,90,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,2,3,120,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840000,2,2,81,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,3,5,213,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410000,2,2,68,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,1,1,45,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410000,1,0,146,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510000,1,3,83,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,1,3,78,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560000,2,2,84,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,2,5,155,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299000,1,2,59,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620000,2,3,138,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609000,2,2,89,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1300000,3,4,270,Q4 - Very Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1850000,5,5,438,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5500000,6,7,1150,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1900000,4,6,372,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1650000,5,5,300,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1538000,6,8,605,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1095000,3,3,188,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1650000,5,4,360,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3500000,6,5,890,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1300000,3,3,179,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2190000,5,5,352,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1500000,4,5,400,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2150000,5,4,400,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1850000,5,5,302,Q4 - Very Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1495000,6,5,481,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,680000,2,3,137,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1300000,3,3,179,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,475000,1,1,72,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2500000,6,5,800,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4200000,7,7,875,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2690000,7,5,745,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3000000,6,5,746,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,880000,3,4,239,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1650000,3,4,290,Q4 - Very Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5500000,8,8,1150,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1290000,4,5,346,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1650000,5,5,360,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,860000,2,2,252,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1690000,6,6,533,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,430000,1,1,82,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1850000,5,5,302,Q4 - Very Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,875000,2,3,134,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,900000,2,3,150,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1590000,4,4,307,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1490000,3,4,216,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2150000,5,5,407,Q4 - Very Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1690000,6,6,530,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2060000,5,5,334,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,719000,2,3,120,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,470000,2,3,121,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1850000,5,7,302,Q4 - Very Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1300000,5,6,230,Q3 - Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2800000,6,5,452,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,980000,2,4,130,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1725000,5,4,540,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3500000,6,6,489,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,399000,1,1,70,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,825000,3,2,144,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000000,5,6,305,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1100000,4,4,263,Q3 - Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4000000,6,6,969,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1690000,6,6,533,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,358000,2,3,100,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,595000,2,4,140,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,475000,2,4,98,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1050000,4,5,337,Q4 - Very Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2060000,5,5,334,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1050000,6,6,420,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1495000,6,6,482,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,870000,3,3,314,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1175000,3,3,178,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1800000,4,3,214,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,839000,2,2,106,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1660000,3,3,228,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1715000,2,4,130,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,650000,2,2,68,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,790000,2,6,167,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,425000,1,2,62,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,530000,1,2,78,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1050000,2,3,133,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1125000,3,4,173,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,760000,2,2,101,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1140000,2,3,126,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1100000,4,5,224,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1150000,3,4,174,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,699000,2,4,126,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,625000,2,5,117,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,3,3,151,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385000,1,3,97,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498000,2,5,139,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,1,1,70,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520000,2,3,102,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1129000,3,2,98,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,550000,1,2,97,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2700000,3,3,227,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1200000,2,2,124,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,517000,2,3,109,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,549000,2,3,127,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,439000,2,2,103,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,270000,1,2,53,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,238000,1,2,51,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,859000,3,3,133,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,695000,2,2,262,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,960000,2,6,204,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,525000,1,4,131,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,317000,1,2,60,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,385000,1,1,56,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,779000,3,3,176,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,654000,2,2,159,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,288000,1,1,52,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150000,1,1,24,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,425000,1,3,80,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,435000,2,2,102,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,695000,2,2,262,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,314000,1,3,76,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160000,1,1,25,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,235000,1,2,64,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,290000,2,2,62,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,4,5,302,Q4 - Very Large,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780000,1,2,102,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550000,3,3,156,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995000,2,2,106,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849000,2,2,83,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049000,3,2,115,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675000,1,2,139,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569000,1,1,46,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375000,3,5,197,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,2,2,69,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495000,3,4,224,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698000,2,2,108,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,2,3,124,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625000,4,3,192,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495000,3,4,224,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,2,2,100,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,5,186,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679000,3,2,75,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,5,186,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,2,2,69,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055000,3,2,245,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074000,2,5,179,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950000,3,4,175,Q3 - Large,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,145000,1,3,54,Q1 - Small,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,299000,2,3,154,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,710000,2,3,127,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1420000,2,2,107,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,330000,2,2,80,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,719000,3,3,87,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,950000,3,3,119,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1099000,4,4,166,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,499000,1,3,88,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,710000,2,3,127,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,995000,2,2,125,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,795000,2,4,200,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,660000,1,2,107,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,770000,2,4,123,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,548000,1,2,75,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,464000,2,3,53,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,299000,1,2,61,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,570000,2,4,160,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,660000,2,1,120,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,825000,4,4,164,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,575500,1,2,70,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2600000,6,4,500,Q4 - Very Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240000,1,1,38,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,899000,3,3,107,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,590000,2,2,93,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,660000,2,2,121,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1150000,3,3,133,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1625000,5,6,450,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1625000,5,6,443,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2395000,5,5,781,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2395000,4,4,700,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,4,4,300,Q4 - Very Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,4,5,240,Q3 - Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930000,4,5,265,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370000,5,4,248,Q3 - Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950000,6,6,488,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875000,5,7,348,Q4 - Very Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,6,5,1525,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950000,8,7,580,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,5,5,780,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,4,5,258,Q3 - Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290000,4,4,234,Q3 - Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,4,5,231,Q3 - Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840000,3,4,254,Q3 - Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390000,6,6,400,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097000,3,3,150,Q2 - Medium,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,5,6,430,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,4,5,340,Q4 - Very Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999000,5,5,308,Q4 - Very Large,1
